X,Y,Z,angle,lsx,lsy,formation,group
519268.974720965,7507737.729592254,556.,84.63382423498028,-0.9956173474233027,-0.09352057265536051,Woongarra_Rhyolite,Hamersley_Group
522971.68535119505,7508451.775716385,549.,85.22634488192436,-0.9965312293935529,-0.08321964217283208,Woongarra_Rhyolite,Hamersley_Group
526727.375364575,7509152.840125276,581.,75.96866743899865,-0.9701632846727871,-0.24245247178139573,Woongarra_Rhyolite,Hamersley_Group
530789.710041345,7510361.201414354,604.,74.37069536449421,-0.9630248984546808,-0.2694124068344886,Woongarra_Rhyolite,Hamersley_Group
535358.165191375,7511508.46551056,635.,95.94647292207415,-0.9946191143304752,0.10359931181461128,Woongarra_Rhyolite,Hamersley_Group
538799.5795229101,7510219.18447713,620.,150.45646482536148,-0.4930847421198844,0.8699812854818011,Woongarra_Rhyolite,Hamersley_Group
538383.2706116249,7507782.420630464,615.,48.0134166940338,0.7433014923947387,0.6689565691461249,Woongarra_Rhyolite,Hamersley_Group
536180.22988458,7506452.66431885,599.,78.16144937633442,0.9787295750370663,0.20515462204825813,Woongarra_Rhyolite,Hamersley_Group
532758.95622807,7504909.625556445,596.,56.832810195129284,0.8370777360976616,0.5470839640581814,Woongarra_Rhyolite,Hamersley_Group
529465.030992895,7503846.09146256,572.,75.4018671418249,0.9677173843470211,0.25203782262303337,Woongarra_Rhyolite,Hamersley_Group
526370.01458225,7503200.79496726,545.,77.18058870398679,0.9750742397003384,0.22187885675027078,Woongarra_Rhyolite,Hamersley_Group
521470.515549275,7502631.98559797,532.,78.92111677712667,0.981363552717868,0.19216029089529485,Woongarra_Rhyolite,Hamersley_Group
517555.1632904528,7501548.296126294,520.,74.33273363236567,0.9628461859583521,0.2700504067492848,Woongarra_Rhyolite,Hamersley_Group
515826.39969990996,7501387.426051309,519.,87.44873784672815,0.9990087957538485,0.04451321159437485,Woongarra_Rhyolite,Hamersley_Group
514169.1471010231,7500920.046608686,513.,55.855308551448424,0.8276227771006934,0.5612847217091659,Woongarra_Rhyolite,Hamersley_Group
496529.528379775,7506238.724537215,490.,99.52038459177497,-0.9862268187701144,0.1653984943661214,Woongarra_Rhyolite,Hamersley_Group
499245.12601655,7506365.510247265,509.,69.42358828434257,-0.936204307231413,-0.3514562492279088,Woongarra_Rhyolite,Hamersley_Group
